Date_Second, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Bwd Avg Bulk Rate,Subflow Fwd Packets,Label
13:04:55,95846844,4364,3,1584260.0,0.0,498173.0,462457.0,478774.3333333333,19340.95030163892,0.0,0.0,0.0,0.0,351436562125.6424,908554289.9512323,24197143.64736842,38861521.9576813,68781768.0,3194.0,95846556.0,24196910.14736842,38861447.71146928,68781482.0,3013.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,13088,96,908530354.7352003,23935.216031981956,462457.0,498173.0,475839.80000000005,18426.781114121026,553278.7428571428,0,0,0,0,0,2,2,0,3.0,652760.0,478774.3333333333,0.0,0,4364,1
13:04:56,66645627,2976,0,1080536.0,0.0,335291.0,311792.0,322445.5,12609.416545025091,0.0,0.0,0.0,0.0,203961916855.17862,528442683.14798105,15899848.747368421,25272862.836463362,44839755.0,2120.0,66645627.0,15899848.747368421,25272862.836463362,44839755.0,2120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2800,0,528442683.14798105,0.0,311792.0,335291.0,320567.2,12024.12670058138,361579.1571428571,0,0,0,0,0,0,0,0,0.0,440560.0,322445.5,0.0,0,2976,1
13:04:57,61319056,2630,0,951912.0,0.0,287397.0,266124.0,275663.4,11340.295244068984,0.0,0.0,0.0,0.0,,,14406118.603508772,22721266.93143362,40411228.0,2041.0,61319056.0,14406118.603508772,22721266.93143362,40411228.0,2041.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5020,0,406977657.6095746,0.0,266124.0,287397.0,274001.65714285715,10818.010206892995,325548.4285714285,0,0,0,0,0,0,0,0,0.0,374390.85,275663.4,0.0,0,2630,1
13:04:58,65295508,2786,0,1007736.0,0.0,303395.0,280276.0,290613.9666666667,12332.46008323369,0.0,0.0,0.0,0.0,172348537188.29437,446530875.5279052,15598966.736842105,24601641.28800572,43777365.0,1720.0,65295508.0,15598966.736842105,24601641.28800572,43777365.0,1720.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5256,0,446530875.5279052,0.0,280276.0,303395.0,288807.54285714286,11761.791395297398,354924.9095238095,0,0,0,0,0,0,0,0,0.0,393557.2,290613.9666666667,0.0,0,2786,1
13:04:59,55636818,2488,0,905398.0,0.0,281626.0,262027.0,270954.4,10535.82988695407,0.0,0.0,0.0,0.0,135462363756.98807,349726377.2949885,13215832.638596492,21045653.72967405,37336240.0,1975.0,55636818.0,13215832.638596492,21045653.72967405,37336240.0,1975.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4662,0,349726377.2949885,0.0,262027.0,281626.0,269376.48571428575,10046.583313322717,303233.6571428571,0,0,0,0,0,0,0,0,0.0,370610.6,270954.4,0.0,0,2488,1
13:05:00,38443150,1732,0,629210.0,0.0,196394.0,182301.0,188759.0,7628.5652095269,0.0,0.0,0.0,0.0,84859980503.2811,219980524.30381456,9527601.431578947,15299255.099788614,27075005.0,1243.0,38443150.0,9527601.431578947,15299255.099788614,27075005.0,1243.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176,0,219980524.30381453,0.0,182301.0,196394.0,187600.54285714286,7269.468243619241,218604.7714285714,0,0,0,0,0,0,0,0,0.0,257344.0,188759.0,0.0,0,1732,1
13:05:01,21466709,954,0,347762.0,0.0,108177.0,100694.0,104125.44285714286,4027.831283801208,0.0,0.0,0.0,0.0,46345457159.169914,119650752.03344133,5119820.965452092,8172494.922321405,14484437.0,780.0,21466709.0,5119820.965452092,8172494.922321405,14484437.0,780.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2876,0,119650752.03344132,0.0,100694.0,108177.0,103520.65714285715,3839.945846756947,115331.4238095238,0,0,0,0,0,0,0,0,0.0,142441.87857142856,104125.44285714286,0.0,0,954,1
13:05:02,23344777,982,0,357382.0,0.0,106344.0,98911.0,102319.1,3968.255570414556,0.0,0.0,0.0,0.0,41451163788.187096,107397334.41463545,5103942.922807017,8086076.440706703,14352047.0,761.0,23344777.0,5103942.922807017,8086076.440706703,14352047.0,761.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9716,0,107397334.41463543,0.0,98911.0,106344.0,101729.05714285714,3788.8933192564973,112858.67142857141,0,0,0,0,0,0,0,0,0.0,139612.4,102319.1,0.0,0,982,1
13:05:03,13898823,526,0,191186.0,0.0,52037.0,48427.0,50079.26666666667,1872.2648872338361,0.0,0.0,0.0,0.0,21267151220.58335,55035370.5555082,2449941.98245614,3759502.6324851713,6739367.0,357.0,13898823.0,2449941.98245614,3759502.6324851713,6739367.0,357.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,480,0,55035370.55550819,0.0,48427.0,52037.0,49813.857142857145,1794.8926377857745,53774.15238095237,0,0,0,0,0,0,0,0,0.0,68373.4,50079.26666666667,0.0,0,526,1
13:05:04,13694475,582,0,210426.0,0.0,63012.0,58299.0,60417.36666666667,2514.9969895269287,0.0,0.0,0.0,0.0,23736337903.741844,61779803.26410232,3235409.6666666665,5114309.638559392,9086359.0,458.0,13694475.0,3235409.6666666665,5114309.638559392,9086359.0,458.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2125393196,0,61779803.26410231,0.0,58299.0,63012.0,60047.571428571435,2399.1204556168177,71147.6238095238,0,0,0,0,0,0,0,0,0.0,81845.8,60417.36666666667,0.0,0,582,1
13:05:05,12215606,530,0,192900.0,0.0,55273.0,50991.0,52935.86666666667,2249.086217981576,0.0,0.0,0.0,0.0,18681718233.725388,48236159.51740697,2773924.04784689,4339771.010785549,7734176.0,406.0,12215606.0,2773924.04784689,4339771.010785549,7734176.0,406.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-270993239942,0,48236159.51740696,0.0,50991.0,55273.0,52609.02637362637,2153.3669958985956,65515.07472527472,0,0,0,0,0,0,0,0,0.0,71543.3,52935.86666666667,0.0,0,530,1
13:05:06,10968961,534,0,192752.0,0.0,63023.0,58879.0,60720.0,2222.235068963287,0.0,0.0,0.0,0.0,24136726402.97864,63169208.31316066,2880747.1333333333,4567158.732197693,8106885.0,457.0,10968961.0,2880747.1333333333,4567158.732197693,8106885.0,457.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-105209138205,0,63169208.31316065,0.0,58879.0,63023.0,60392.08571428572,2117.2636761926688,61998.73333333332,0,0,0,0,0,0,0,0,0.0,83321.16666666667,60720.0,0.0,0,534,1
13:05:07,12742381,620,0,225528.0,0.0,69962.0,65507.0,67583.36666666667,2381.371613253085,0.0,0.0,0.0,0.0,27223244548.779564,70919911.79799107,3092913.766826156,4969847.905390949,8788509.0,520.0,12742381.0,3092913.766826156,4969847.905390949,8788509.0,520.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-19128842470,0,70919911.79799107,0.0,65507.0,69962.0,67222.5120879121,2277.2151318856627,66120.86043956043,0,0,0,0,0,0,0,0,0.0,92763.8,67583.36666666667,0.0,0,620,1
13:05:08,10476280,430,0,158456.0,0.0,46293.0,43414.0,44715.23333333333,1494.7761884093704,0.0,0.0,0.0,0.0,19797071424.956295,50001614.0544437,1928264.6807017543,2956059.1708659446,5288164.0,325.0,10476280.0,1928264.6807017543,2956059.1708659446,5288164.0,325.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-353885389946,0,50001614.054443695,0.0,43414.0,46293.0,44504.57142857143,1431.8526694840257,42988.56666666666,0,0,0,0,0,0,0,0,0.0,61726.51666666667,44715.23333333333,0.0,0,430,1
13:05:09,7744970,356,0,130232.0,0.0,37290.0,34751.0,35950.36666666667,1333.495335148829,0.0,0.0,0.0,0.0,14016554942.18136,36501981.77548135,1688580.3974481658,2681340.2825878602,4761460.0,268.0,7744970.0,1688580.3974481658,2681340.2825878602,4761460.0,268.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-102020938140,0,36501981.77548134,0.0,34751.0,37290.0,35751.02637362637,1280.1445520753773,37125.17472527472,0,0,0,0,0,0,0,0,0.0,48997.55,35950.36666666667,0.0,0,356,1
13:05:10,6670585,250,0,91192.0,0.0,22836.0,21057.0,21882.133333333335,906.1041741153348,0.0,0.0,0.0,0.0,8432241744.36343,21834460.44676909,1121770.8953748005,1699023.680240722,3060210.0,144.0,6670585.0,1121770.8953748005,1699023.680240722,3060210.0,144.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-257177988742,0,21834460.446769085,0.0,21057.0,22836.0,21755.298901098904,872.5445869732704,26929.6945054945,0,0,0,0,0,0,0,0,0.0,29549.7,21882.133333333335,0.0,0,250,1
13:05:11,9666376,384,2,136532.0,0.0,39192.0,35915.0,37338.6,1720.3782001062239,0.0,0.0,0.0,0.0,13367813254.387402,34835213.52851356,2231983.550877193,3469761.6126153646,6249415.0,275.0,9666376.0,2251121.150877193,3488511.196851202,6249545.0,276.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,-5313529764,40,34835199.594338596,13.934174957500767,35915.0,39192.0,37097.17142857143,1642.130660640681,49855.457142857136,0,0,0,0,1,0,0,0,0.0,50026.15,37338.6,0.0,0,384,1
13:05:12,4255942,266,0,98442.0,0.0,35988.0,34026.0,34980.0,1113.3189489290232,0.0,0.0,0.0,0.0,15826484980.923521,40668027.46381976,1335256.4,2266916.939360511,3948772.0,264.0,4255942.0,1335256.4,2266916.939360511,3948772.0,264.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4260,0,40668027.46381976,0.0,34026.0,35988.0,34793.828571428574,1057.1763777019316,31252.62857142857,0,0,0,0,0,0,0,0,0.0,48854.5,34980.0,0.0,0,266,1
13:05:13,963445,42,0,15208.0,0.0,4661.0,4288.0,4447.5,195.90937118670803,0.0,0.0,0.0,0.0,1749569389.2159429,4500196.757850276,235187.6666666667,360625.4929208107,649358.0,33.0,963445.0,235187.6666666667,360625.4929208107,649358.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,824,0,4500196.757850276,0.0,4288.0,4661.0,4420.228571428572,186.84523382622274,5935.32857142857,0,0,0,0,0,0,0,0,0.0,6023.0,4447.5,0.0,0,42,1
13:05:14,2430455,128,0,46782.0,0.0,14196.0,13159.0,13654.833333333334,558.2952678583384,0.0,0.0,0.0,0.0,5037811072.241132,13167518.95910901,681980.3818181818,1115680.8356801502,1965669.0,107.0,2430455.0,681980.3818181818,1115680.8356801502,1965669.0,107.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3496,0,13167518.959109008,0.0,13159.0,14196.0,13567.356043956044,534.5683407974541,15618.194505494504,0,0,0,0,0,0,0,0,0.0,18504.25,13654.833333333334,0.0,0,128,1
13:05:15,2418436,84,0,30276.0,0.0,7672.0,7177.0,7380.933333333333,234.52084621326273,0.0,0.0,0.0,0.0,3063410122.0081987,8000220.688875916,353194.04210526316,481954.4805020815,893170.0,58.0,2418436.0,353194.04210526316,481954.4805020815,893170.0,58.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2688,0,8000220.6888759155,0.0,7177.0,7672.0,7354.6,226.7159022564771,6607.314285714282,0,0,0,0,0,0,0,0,0.0,10098.816666666668,7380.933333333333,0.0,0,84,1
13:05:16,1952882,72,0,26306.0,0.0,6981.0,6502.0,6724.6,247.52886120114846,0.0,0.0,0.0,0.0,2361626799.3818903,6066930.374960247,315940.32982456137,482028.98254941154,864252.0,55.0,1952882.0,315940.32982456137,482028.98254941154,864252.0,55.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2304,0,6066930.3749602465,0.0,6502.0,6981.0,6689.428571428572,237.60833231139068,7248.514285714284,0,0,0,0,0,0,0,0,0.0,9204.65,6724.6,0.0,0,72,1
13:05:17,1414805,50,0,18288.0,0.0,4604.0,4328.0,4467.1,143.288276036336,0.0,0.0,0.0,0.0,2487893992.2832203,6500170.685805467,193897.17543859652,301997.88941259176,537837.0,33.0,1414805.0,193897.17543859652,301997.88941259176,537837.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1600,0,6500170.685805466,0.0,4328.0,4604.0,4445.542857142857,138.05750655331144,3943.9285714285706,0,0,0,0,0,0,0,0,0.0,6156.65,4467.1,0.0,0,50,1
13:05:20,2150118,68,0,24596.0,0.0,5450.0,4961.0,5173.266666666666,241.3873247577887,0.0,0.0,0.0,0.0,1498753633.881629,3833579.867948048,327204.5052631579,472114.6096251761,861637.0,42.0,2150118.0,327204.5052631579,472114.6096251761,861637.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1360,0,3833579.8679480474,0.0,4961.0,5450.0,5142.942857142858,232.47810631100933,6960.009523809521,0,0,0,0,0,0,0,0,0.0,6828.15,5173.266666666666,0.0,0,68,1
13:05:21,6485377,66,0,24070.0,0.0,4605.0,4288.0,4448.7,150.89923881310995,0.0,0.0,0.0,0.0,1703882146.765619,4500136.653613334,431103.0,855965.4403341851,2753209.0,35.0,6485377.0,431103.0,855965.4403341851,2753209.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1632,0,4500136.653613333,0.0,4288.0,4605.0,4429.085714285715,147.40021209290884,4430.357142857141,0,0,0,0,0,0,0,0,0.0,6056.3,4448.7,0.0,0,66,1
13:05:23,3045071,100,0,35258.0,0.0,8497.0,7477.0,7879.0,511.1281576893289,0.0,0.0,0.0,0.0,1599333431.3078492,4167145.2392752413,666851.4,965786.4436266735,1765418.0,62.0,3045071.0,666851.4,965786.4436266735,1765418.0,62.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3200,0,4167145.239275241,0.0,7477.0,8497.0,7817.114285714287,488.8558881624525,15386.914285714283,0,0,0,0,0,0,0,0,0.0,10003.5,7879.0,0.0,0,100,1
13:05:24,15661316,221,40,71462.0,4514.0,24810.0,22737.0,23496.833333333332,957.0715041506032,976.0,0.0,112.84999999999997,272.1691169202124,9983676315.226572,26000973.307898138,1167817.5222222223,2087650.1059697734,4941341.0,173.0,15661316.0,1381828.425,2446490.3752530385,6017374.0,173.0,11964700.0,306787.17948717944,541821.2920116292,2028942.0,2.0,0,0,0,0,6416,1328,26000970.06299596,3.2449021775565043,22737.0,25138.0,23382.53359073359,983.4705382696216,73255.8283334215,0,0,0,0,1,0,0,0,1.0,32556.00684931507,23496.833333333332,112.85,0,221,1
13:05:25,857323,52,0,19068.0,0.0,6903.0,6517.0,6701.0,216.37644416685472,0.0,0.0,0.0,0.0,4612789745.466436,11900252.59025047,256854.33333333334,429071.89576476155,750285.0,42.0,857323.0,256854.33333333334,429071.89576476155,750285.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2080,0,11900252.590250468,0.0,6517.0,6903.0,6665.742857142857,205.60248048925936,6219.942857142857,0,0,0,0,0,0,0,0,0.0,9357.5,6701.0,0.0,0,52,1
13:05:31,678784,18,0,6320.0,0.0,2181.0,2074.0,2127.5,61.77647880328995,0.0,0.0,0.0,0.0,894526181.8996971,2500074.8110232884,226266.6666666667,391878.51594245015,678769.0,14.0,678784.0,226266.6666666667,391878.51594245015,678769.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,576,0,2500074.8110232884,0.0,2074.0,2181.0,2116.8,58.60631365305277,1524.9,0,0,0,0,0,0,0,0,0.0,2919.75,2127.5,0.0,0,18,1
13:05:35,5577239,29,8,8060.0,4290.0,2826.0,2127.0,2352.769230769231,332.98496751568734,1073.0,0.0,536.25,573.2754884994523,1350023005.7220736,3666732.367435356,352282.7333333334,1220061.486825091,5045050.0,15.0,5577239.0,529553.6666666667,1525671.0170747722,5045050.0,15.0,531960.0,75994.28571428571,200673.17714359524,531078.0,3.0,0,0,0,0,936,272,3666730.8631466287,1.5042887271611365,2127.0,3298.0,2465.6545454545453,487.4437798134088,189654.38354978352,0,0,0,0,1,0,0,0,0.0,3389.214285714286,2352.769230769231,536.25,0,29,1
13:05:40,277720,28,0,10196.0,0.0,2302.0,2164.0,2231.4285714285716,60.807995124957884,0.0,0.0,0.0,0.0,1140142822.8446002,3000395.205446797,50898.27692307692,73308.87357262376,148090.0,15.0,277720.0,50898.27692307692,73308.87357262376,148090.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,560,0,3000395.205446797,0.0,2164.0,2302.0,2224.8761904761905,60.510152607062764,1853.3523809523795,0,0,0,0,0,0,0,0,0.0,3069.095238095238,2231.4285714285716,0.0,0,28,1
13:05:41,657859,42,3,14310.0,0.0,3373.0,3098.0,3233.9285714285716,139.9049820039366,0.0,0.0,0.0,0.0,1350175307.8779685,3796623.471891619,177756.5128205128,292903.64413280715,529179.0,163.0,657691.0,177601.5128205128,292886.67357005866,529012.0,20.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1320,96,3712658.1414474146,83965.33044420369,3098.0,3373.0,3213.6761904761906,135.54814298527054,3810.252380952379,0,0,0,0,0,2,2,0,3.0,4292.0952380952385,3233.9285714285716,0.0,0,42,1
13:05:42,429184,38,0,13968.0,0.0,3849.0,3626.0,3744.9285714285716,116.36352774641684,0.0,0.0,0.0,0.0,1675860112.399335,4333869.126522808,134978.56410256412,235402.0205015616,419145.0,25.0,429184.0,134978.56410256412,235402.0205015616,419145.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1216,0,4333869.126522807,0.0,3626.0,3849.0,3726.5333333333333,112.88499670273663,3268.109523809522,0,0,0,0,0,0,0,0,0.0,5173.428571428572,3744.9285714285716,0.0,0,38,1
13:05:46,219159,16,0,5840.0,0.0,2264.0,2166.0,2215.0,56.580326380583315,0.0,0.0,0.0,0.0,1133692402.0817378,3000073.0103017157,73060.33333333333,126516.49653833026,219149.0,16.0,219159.0,73060.33333333333,126516.49653833026,219149.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,512,0,3000073.010301715,0.0,2166.0,2264.0,2205.2,53.67681063550628,1500.6,0,0,0,0,0,0,0,0,0.0,3134.0,2215.0,0.0,0,16,1
13:05:49,5518482,37,26,7268.0,2834.0,2695.0,2157.0,2273.904761904762,183.32767537136291,976.0,0.0,109.0,266.16265703512954,1105028610.5263298,3000086.6344143446,184068.9492753623,512161.78383132146,2801743.0,17.0,5518482.0,334212.8166666667,774028.7132224725,3168628.0,19.0,5312657.0,212506.28000000003,521807.5945608465,2596056.0,0.0,0,0,0,0,1048,848,3000081.740557396,4.893856948420441,2157.0,3231.0,2284.95,266.060696308636,46607.51489361701,0,0,0,0,1,0,0,0,1.0,3208.6382978723404,2273.904761904762,109.0,0,37,1
13:06:01,9221943,147,17,47762.0,8580.0,14107.0,12053.0,12793.923076923076,1006.8073303081685,2146.0,0.0,1012.9166666666667,1138.532730823688,4323044592.979551,11167281.85432353,1057814.7166666666,2365421.0348959956,7527446.0,95.0,4218252.0,850772.1151515151,1485608.492303649,3240179.0,95.0,6126292.0,773011.2142857143,1903491.5872228034,5407615.0,4.0,0,0,0,0,4624,576,11167260.904755633,20.949567896852955,12053.0,15198.0,12973.503896103897,1348.1255320355094,378454.2974025974,0,0,0,0,2,0,0,0,0.0,17391.54761904762,12793.923076923076,1012.9166666666667,0,147,1
13:06:02,6257532,78,10,26268.0,2146.0,10164.0,9153.0,9538.5,528.7698168851036,1073.0,0.0,306.57142857142856,523.570389136888,4641763873.26639,12036552.843498992,774847.1904761905,2059959.2136267885,6256273.0,199.0,1252310.0,417237.3333333334,722514.7447788335,1251752.0,70.0,5006037.0,834342.0,2043212.489635476,5005032.0,5.0,0,0,0,0,2512,336,12015009.495106336,21543.348392656204,9153.0,10757.0,9559.525,670.3584202643341,153432.41666666666,0,0,0,0,1,2,2,0,3.0,13459.566666666666,9538.5,306.57142857142856,0,78,1
13:06:06,239329,18,3,5832.0,0.0,2260.0,2162.0,2211.0,56.580326380583315,0.0,0.0,0.0,0.0,1252023594.858819,3372414.0025606025,79919.66666666667,138071.511773626,239318.0,194.0,239043.0,79687.66666666667,137997.97266838257,239034.0,14.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,384,96,3348277.5065139937,24136.49604660841,2162.0,2260.0,2201.2,53.67681063550628,1500.6,0,0,0,0,0,2,2,0,3.0,3128.0,2211.0,0.0,0,18,1
